lat,long,time
43.767,-79.359,240
43.767,-79.353,180
43.767,-79.347,180
43.767,-79.341,180
43.767,-79.335,300
43.773,-79.461,240
43.773,-79.455,300
43.773,-79.449,120
43.773,-79.443,120
43.773,-79.437,180
43.773,-79.431,180
43.773,-79.425,240
43.773,-79.419,180
43.773,-79.413,120
43.773,-79.407,180
43.773,-79.401,180
43.773,-79.395,240
43.773,-79.389,120
43.773,-79.383,180
43.773,-79.377,180
43.773,-79.371,240
43.773,-79.365,180
43.773,-79.359,120
43.773,-79.353,120
43.773,-79.347,120
43.773,-79.341,120
43.773,-79.335,240
43.779,-79.461,300
43.779,-79.455,360
43.779,-79.449,240
43.779,-79.443,180
43.779,-79.437,180
43.779,-79.431,120
43.779,-79.425,120
43.779,-79.419,60
43.779,-79.413,60
43.779,-79.407,240
43.779,-79.401,180
43.779,-79.395,180
43.779,-79.389,180
43.779,-79.383,180
43.779,-79.377,240
43.779,-79.371,300
43.779,-79.365,180
43.779,-79.359,240
43.779,-79.353,180
43.779,-79.347,120
43.779,-79.341,180
43.779,-79.335,180
43.785,-79.461,300
43.785,-79.455,300
43.785,-79.449,300
43.785,-79.443,240
43.785,-79.437,180
43.785,-79.431,180
43.785,-79.425,180
43.785,-79.419,120
43.785,-79.413,180
43.785,-79.407,240
43.785,-79.401,180
43.785,-79.395,180
43.785,-79.389,180
43.785,-79.383,180
43.785,-79.377,180
43.785,-79.371,180
43.785,-79.365,180
43.785,-79.359,240
43.785,-79.353,180
43.785,-79.347,300
43.785,-79.341,360
43.785,-79.335,240
43.791,-79.461,180
43.791,-79.455,240
43.791,-79.449,300
43.791,-79.443,300
43.791,-79.437,240
43.791,-79.431,240
43.791,-79.425,180
43.791,-79.419,60
43.791,-79.413,120
43.791,-79.407,180
43.791,-79.401,120
43.791,-79.395,180
43.791,-79.389,180
43.791,-79.383,240
43.791,-79.377,120
43.791,-79.371,120
43.791,-79.365,120
43.791,-79.359,180
43.791,-79.353,120
43.791,-79.347,240
43.791,-79.341,240
43.791,-79.335,180
43.797,-79.461,180
43.797,-79.455,180
43.797,-79.449,240
43.797,-79.443,300
43.797,-79.437,180
43.797,-79.431,120
43.797,-79.425,240
43.797,-79.419,120
43.797,-79.413,120
43.797,-79.407,180
43.797,-79.401,180
43.797,-79.395,180
43.797,-79.389,300
43.797,-79.383,240
43.797,-79.377,240
43.797,-79.371,120
43.797,-79.365,120
43.797,-79.359,180
43.797,-79.353,120
43.797,-79.347,300
43.797,-79.341,180
43.797,-79.335,180
43.803,-79.461,300
43.803,-79.455,240
43.803,-79.449,300
43.803,-79.443,240
43.803,-79.437,180
43.803,-79.431,240
43.803,-79.425,180
43.803,-79.419,180
43.803,-79.413,180
43.803,-79.407,180
43.803,-79.401,180
43.803,-79.395,180
43.803,-79.389,240
43.803,-79.383,180
43.803,-79.377,240
43.803,-79.371,120
43.803,-79.365,180
43.803,-79.359,180
43.803,-79.353,180
43.803,-79.347,240
43.803,-79.341,240
43.803,-79.335,180
43.809,-79.461,180
43.809,-79.455,180
43.809,-79.449,120
43.809,-79.443,240
43.809,-79.437,120
43.809,-79.431,120
43.809,-79.425,180
43.809,-79.419,240
43.809,-79.413,180
43.809,-79.407,360
43.809,-79.401,240
43.809,-79.395,300
43.809,-79.389,180
43.809,-79.383,180
43.809,-79.377,240
43.809,-79.371,120
43.809,-79.365,180
43.809,-79.359,240
43.809,-79.353,300
43.809,-79.347,300
43.809,-79.341,240
43.809,-79.335,300
43.815,-79.461,180
43.815,-79.455,120
43.815,-79.449,240
43.815,-79.443,240
43.815,-79.437,240
43.815,-79.431,180
43.815,-79.425,120
43.815,-79.419,180
43.815,-79.413,300
43.815,-79.407,360
43.815,-79.401,300
43.815,-79.395,240
43.815,-79.389,300
43.815,-79.383,300
43.815,-79.377,300
43.815,-79.371,300
43.815,-79.365,180
43.815,-79.359,180
43.815,-79.353,240
43.815,-79.347,180
43.815,-79.341,300
43.815,-79.335,240
43.821,-79.461,240
43.821,-79.455,300
43.821,-79.449,360
43.821,-79.443,360
43.821,-79.437,420
43.821,-79.431,180
43.821,-79.425,120
43.821,-79.419,240
43.821,-79.413,360
43.821,-79.407,360
43.821,-79.401,180
43.821,-79.395,240
43.821,-79.389,240
43.821,-79.383,240
43.821,-79.377,300
43.821,-79.371,300
43.821,-79.365,240
43.821,-79.359,300
43.821,-79.353,240
43.821,-79.347,180
43.821,-79.341,180
43.821,-79.335,180
43.827,-79.461,420
43.827,-79.455,240
43.827,-79.449,420
43.827,-79.443,420
43.827,-79.437,240
43.827,-79.431,180
43.827,-79.425,180
43.827,-79.419,180
43.827,-79.413,240
43.827,-79.407,180
43.827,-79.401,120
43.827,-79.395,300
43.827,-79.389,300
43.827,-79.383,480
43.827,-79.377,360
43.827,-79.371,240
43.827,-79.365,360
43.827,-79.359,360
43.827,-79.353,300
43.827,-79.347,240
43.827,-79.341,240
43.827,-79.335,240
43.833,-79.461,300
43.833,-79.455,240
43.833,-79.449,300
43.833,-79.443,360
43.833,-79.437,240
43.833,-79.431,240
43.833,-79.425,180
43.833,-79.419,240
43.833,-79.413,240
43.833,-79.407,180
43.833,-79.401,300
43.833,-79.395,240
43.833,-79.389,420
43.833,-79.383,300
43.833,-79.377,180
43.833,-79.371,300
43.833,-79.365,480
43.833,-79.359,360
43.833,-79.353,300
43.833,-79.347,300
43.833,-79.341,300
43.833,-79.335,180
43.839,-79.461,360
43.839,-79.455,360
43.839,-79.449,300
43.839,-79.443,360
43.839,-79.437,180
43.839,-79.431,120
43.839,-79.425,180
43.839,-79.419,180
43.839,-79.413,120
43.839,-79.407,240
43.839,-79.401,240
43.839,-79.395,240
43.839,-79.389,180
43.839,-79.383,180
43.839,-79.377,180
43.839,-79.371,240
43.839,-79.365,420
43.839,-79.359,300
43.839,-79.353,240
43.839,-79.347,240
43.839,-79.341,300
43.839,-79.335,300
43.845,-79.461,480
43.845,-79.455,420
43.845,-79.449,480
43.845,-79.443,300
43.845,-79.437,180
43.845,-79.431,120
43.845,-79.425,120
43.845,-79.419,240
43.845,-79.413,300
43.845,-79.407,240
43.845,-79.401,180
43.845,-79.395,240
43.845,-79.389,240
43.845,-79.383,120
43.845,-79.377,120
43.845,-79.371,120
43.845,-79.365,180
43.845,-79.359,240
43.845,-79.353,300
43.845,-79.347,240
43.845,-79.341,300
43.845,-79.335,300
43.851,-79.461,360
43.851,-79.455,300
43.851,-79.449,420
43.851,-79.443,420
43.851,-79.437,300
43.851,-79.431,240
43.851,-79.425,180
43.851,-79.419,180
43.851,-79.413,120
43.851,-79.407,120
43.851,-79.401,120
43.851,-79.395,180
43.851,-79.389,180
43.851,-79.383,180
43.851,-79.377,120
43.851,-79.371,240
43.851,-79.365,240
43.851,-79.359,240
43.851,-79.353,300
43.851,-79.347,300
43.851,-79.341,240
43.851,-79.335,180
